Datetime,AdjClose,Close,High,Low,Open,Volume
2023-02-23 18:30:00+00:00,138.6699981689453,138.6699981689453,138.7606964111328,138.2100067138672,138.2949981689453,13554
2023-02-23 19:30:00+00:00,138.9499969482422,138.9499969482422,138.97999572753906,138.66000366210938,138.73500061035156,19618
2023-02-23 20:30:00+00:00,138.97000122070312,138.97000122070312,139.0,138.6300048828125,138.9499969482422,39175
2023-02-24 14:30:00+00:00,135.94000244140625,135.94000244140625,137.1999969482422,135.8000030517578,137.1999969482422,48284
2023-02-24 15:30:00+00:00,136.17999267578125,136.17999267578125,136.22000122070312,135.72999572753906,136.00999450683594,27604
2023-02-24 16:30:00+00:00,135.86000061035156,135.86000061035156,136.33999633789062,135.85000610351562,136.10499572753906,20422
2023-02-24 17:30:00+00:00,135.74000549316406,135.74000549316406,136.08999633789062,135.47999572753906,135.86000061035156,24282
2023-02-24 18:30:00+00:00,135.8000030517578,135.8000030517578,136.02999877929688,135.6699981689453,135.77499389648438,18611
2023-02-24 19:30:00+00:00,135.85009765625,135.85009765625,136.05999755859375,135.60000610351562,135.8000030517578,25598
2023-02-24 20:30:00+00:00,136.0800018310547,136.0800018310547,136.0800018310547,135.72000122070312,135.80999755859375,46087
2023-02-27 14:30:00+00:00,136.94749450683594,136.94749450683594,137.05999755859375,136.52000427246094,137.0,26666
2023-02-27 15:30:00+00:00,136.41000366210938,136.41000366210938,137.139892578125,136.33999633789062,136.94500732421875,33014
2023-02-27 16:30:00+00:00,136.17999267578125,136.17999267578125,136.36000061035156,136.11199951171875,136.35000610351562,16974
2023-02-27 17:30:00+00:00,136.27000427246094,136.27000427246094,136.41000366210938,136.13499450683594,136.19000244140625,17798
2023-02-27 18:30:00+00:00,136.4600067138672,136.4600067138672,136.67100524902344,136.16000366210938,136.27000427246094,17022
2023-02-27 19:30:00+00:00,136.19000244140625,136.19000244140625,136.47000122070312,136.0,136.47000122070312,37071
2023-02-27 20:30:00+00:00,136.22999572753906,136.22999572753906,136.25,135.96470642089844,136.16490173339844,34470
2023-02-28 14:30:00+00:00,136.22000122070312,136.22000122070312,136.58999633789062,135.9499969482422,136.11000061035156,37624
2023-02-28 15:30:00+00:00,136.1699981689453,136.1699981689453,136.4499969482422,136.0500030517578,136.1999969482422,52839
2023-02-28 16:30:00+00:00,136.07000732421875,136.07000732421875,136.22999572753906,135.9199981689453,136.1300048828125,18669
2023-02-28 17:30:00+00:00,136.36000061035156,136.36000061035156,136.50999450683594,136.05999755859375,136.24000549316406,18459
2023-02-28 18:30:00+00:00,136.27000427246094,136.27000427246094,136.4884033203125,136.16000366210938,136.3800048828125,10685
2023-02-28 19:30:00+00:00,136.0659942626953,136.0659942626953,136.33999633789062,135.8800048828125,136.22999572753906,19511
2023-02-28 20:30:00+00:00,136.0,136.0,136.1300048828125,135.89999389648438,135.99000549316406,43626
2023-03-01 14:30:00+00:00,136.85000610351562,136.85000610351562,137.49000549316406,136.64999389648438,136.66000366210938,31187
2023-03-01 15:30:00+00:00,137.0,137.0,137.29750061035156,136.72000122070312,136.75,19262
2023-03-01 16:30:00+00:00,137.11000061035156,137.11000061035156,137.19000244140625,136.8699951171875,137.07000732421875,28065
2023-03-01 17:30:00+00:00,136.75,136.75,137.13999938964844,136.75,137.07000732421875,20151
2023-03-01 18:30:00+00:00,136.66000366210938,136.66000366210938,136.875,136.6300048828125,136.8000030517578,28348
2023-03-01 19:30:00+00:00,136.7050018310547,136.7050018310547,136.78500366210938,136.5500030517578,136.61500549316406,23121
2023-03-01 20:30:00+00:00,136.52999877929688,136.52999877929688,136.72999572753906,136.5,136.6829071044922,28277
2023-03-02 14:30:00+00:00,136.3300018310547,136.3300018310547,136.5,136.0800018310547,136.1199951171875,21361
2023-03-02 15:30:00+00:00,136.35000610351562,136.35000610351562,136.74169921875,136.35000610351562,136.45399475097656,15113
2023-03-02 16:30:00+00:00,136.36000061035156,136.36000061035156,136.5399932861328,136.16009521484375,136.4199981689453,14684
2023-03-02 17:30:00+00:00,136.42999267578125,136.42999267578125,136.47500610351562,136.3000030517578,136.4499969482422,16445
2023-03-02 18:30:00+00:00,136.93499755859375,136.93499755859375,136.94000244140625,136.38380432128906,136.38380432128906,12440
2023-03-02 19:30:00+00:00,137.05999755859375,137.05999755859375,137.19000244140625,136.72999572753906,136.94309997558594,23826
2023-03-02 20:30:00+00:00,137.2899932861328,137.2899932861328,137.33999633789062,137.1154022216797,137.17999267578125,33568
2023-03-03 14:30:00+00:00,139.6300048828125,139.6300048828125,139.6300048828125,138.4001007080078,138.57000732421875,50182
2023-03-03 15:30:00+00:00,139.25,139.25,139.60000610351562,138.89999389648438,139.60000610351562,35225
2023-03-03 16:30:00+00:00,139.3618927001953,139.3618927001953,139.5399932861328,139.0800018310547,139.30499267578125,17749
2023-03-03 17:30:00+00:00,139.5803985595703,139.5803985595703,139.64999389648438,139.3560028076172,139.39999389648438,15358
2023-03-03 18:30:00+00:00,139.57000732421875,139.57000732421875,139.6699981689453,139.25999450683594,139.50999450683594,25561
2023-03-03 19:30:00+00:00,139.51429748535156,139.51429748535156,139.8000030517578,139.47999572753906,139.61099243164062,27929
2023-03-03 20:30:00+00:00,139.83999633789062,139.83999633789062,139.9199981689453,139.44149780273438,139.6199951171875,63027
2023-03-06 14:30:00+00:00,140.4945068359375,140.4945068359375,140.639892578125,140.0,140.11000061035156,28933
2023-03-06 15:30:00+00:00,140.32090759277344,140.32090759277344,140.5500030517578,140.26010131835938,140.42999267578125,23886
2023-03-06 16:30:00+00:00,140.25999450683594,140.25999450683594,140.60000610351562,140.17979431152344,140.3300018310547,25353
2023-03-06 17:30:00+00:00,140.25999450683594,140.25999450683594,140.4199981689453,140.14999389648438,140.26260375976562,33251
2023-03-06 18:30:00+00:00,140.03500366210938,140.03500366210938,140.23800659179688,139.9600067138672,140.23800659179688,14376
2023-03-06 19:30:00+00:00,140.0749969482422,140.0749969482422,140.17999267578125,139.99009704589844,140.0399932861328,20062
2023-03-06 20:30:00+00:00,140.08999633789062,140.08999633789062,140.22500610351562,140.0800018310547,140.11000061035156,23131
2023-03-07 14:30:00+00:00,140.02000427246094,140.02000427246094,141.38999938964844,139.60000610351562,141.27999877929688,38444
2023-03-07 15:30:00+00:00,139.47999572753906,139.47999572753906,140.22999572753906,139.375,139.9936981201172,15911
2023-03-07 16:30:00+00:00,139.5,139.5,139.5269012451172,139.07139587402344,139.5269012451172,13664
2023-03-07 17:30:00+00:00,139.1300048828125,139.1300048828125,139.39999389648438,139.06210327148438,139.38999938964844,16523
2023-03-07 18:30:00+00:00,139.05499267578125,139.05499267578125,139.27999877929688,138.75180053710938,139.27000427246094,10509
2023-03-07 19:30:00+00:00,139.0,139.0,139.2100067138672,138.81500244140625,139.0399932861328,14597
2023-03-07 20:30:00+00:00,139.0800018310547,139.0800018310547,139.1999969482422,139.0500030517578,139.07000732421875,29837
2023-03-08 14:30:00+00:00,139.64999389648438,139.64999389648438,139.64999389648438,139.0500030517578,139.49000549316406,22418
2023-03-08 15:30:00+00:00,139.47999572753906,139.47999572753906,139.8498992919922,139.4600067138672,139.58999633789062,18043
2023-03-08 16:30:00+00:00,139.30999755859375,139.30999755859375,139.80999755859375,139.30999755859375,139.42999267578125,13294
2023-03-08 17:30:00+00:00,139.10000610351562,139.10000610351562,139.46279907226562,139.06500244140625,139.3524932861328,12686
2023-03-08 18:30:00+00:00,139.3800048828125,139.3800048828125,139.3800048828125,138.97999572753906,139.0800018310547,13212
2023-03-08 19:30:00+00:00,139.24000549316406,139.24000549316406,139.3699951171875,139.19000244140625,139.30999755859375,16099
2023-03-08 20:30:00+00:00,139.7100067138672,139.7100067138672,139.71499633789062,139.24000549316406,139.24000549316406,37624
2023-03-09 14:30:00+00:00,140.10650634765625,140.10650634765625,140.67999267578125,139.88999938964844,140.17999267578125,19215
2023-03-09 15:30:00+00:00,139.64309692382812,139.64309692382812,140.24000549316406,139.64309692382812,140.13999938964844,13660
2023-03-09 16:30:00+00:00,139.52000427246094,139.52000427246094,139.77999877929688,139.30999755859375,139.77999877929688,12538
2023-03-09 17:30:00+00:00,139.12429809570312,139.12429809570312,139.6649932861328,139.12429809570312,139.61000061035156,15868
2023-03-09 18:30:00+00:00,139.16000366210938,139.16000366210938,139.24000549316406,138.9499969482422,139.16000366210938,13605
2023-03-09 19:30:00+00:00,138.4499969482422,138.4499969482422,139.10989379882812,138.25999450683594,139.0500030517578,22875
2023-03-09 20:30:00+00:00,138.52999877929688,138.52999877929688,138.74899291992188,138.27999877929688,138.27999877929688,60448
2023-03-10 14:30:00+00:00,138.89999389648438,138.89999389648438,139.27999877929688,138.0,139.1999969482422,103128
2023-03-10 15:30:00+00:00,139.08999633789062,139.08999633789062,139.25759887695312,138.8000030517578,138.8000030517578,14822
2023-03-10 16:30:00+00:00,138.35000610351562,138.35000610351562,139.33999633789062,138.27000427246094,139.22999572753906,55240
2023-03-10 17:30:00+00:00,137.77999877929688,137.77999877929688,138.7100067138672,137.72999572753906,138.35000610351562,24756
2023-03-10 18:30:00+00:00,137.6300048828125,137.6300048828125,138.25,137.4499969482422,137.77000427246094,32321
2023-03-10 19:30:00+00:00,138.14999389648438,138.14999389648438,138.47000122070312,137.77999877929688,137.77999877929688,29979
2023-03-10 20:30:00+00:00,137.91000366210938,137.91000366210938,138.16000366210938,137.7100067138672,138.1199951171875,77106
2023-03-13 13:30:00+00:00,136.8632049560547,136.8632049560547,137.66000366210938,136.3300018310547,136.41000366210938,55833
2023-03-13 14:30:00+00:00,137.6999969482422,137.6999969482422,137.6999969482422,136.86000061035156,136.86000061035156,33377
2023-03-13 15:30:00+00:00,137.4250030517578,137.4250030517578,137.72999572753906,137.0800018310547,137.66000366210938,34477
2023-03-13 16:30:00+00:00,137.1199951171875,137.1199951171875,137.4600067138672,136.8699951171875,137.27999877929688,11014
2023-03-13 17:30:00+00:00,137.50950622558594,137.50950622558594,137.75999450683594,137.00999450683594,137.08999633789062,19167
2023-03-13 18:30:00+00:00,137.07000732421875,137.07000732421875,137.72999572753906,136.89999389648438,137.49290466308594,22399
2023-03-13 19:30:00+00:00,137.1300048828125,137.1300048828125,137.4499969482422,137.02999877929688,137.14830017089844,55782
2023-03-14 13:30:00+00:00,136.2100067138672,136.2100067138672,136.47000122070312,135.55999755859375,136.41000366210938,60901
2023-03-14 14:30:00+00:00,136.3249969482422,136.3249969482422,136.4600067138672,135.89999389648438,136.19949340820312,29850
2023-03-14 15:30:00+00:00,136.3000030517578,136.3000030517578,136.53500366210938,136.10009765625,136.3249969482422,21223
2023-03-14 16:30:00+00:00,136.11000061035156,136.11000061035156,136.4698944091797,135.7899932861328,136.4698944091797,16732
2023-03-14 17:30:00+00:00,136.05999755859375,136.05999755859375,136.2100067138672,135.7198028564453,136.1300048828125,24695
2023-03-14 18:30:00+00:00,136.00999450683594,136.00999450683594,136.11000061035156,135.60000610351562,136.0800018310547,23862
2023-03-14 19:30:00+00:00,136.6699981689453,136.6699981689453,136.75999450683594,135.92999267578125,135.97000122070312,35493
2023-03-15 13:30:00+00:00,133.43890380859375,133.43890380859375,135.0,133.11000061035156,135.0,70991
2023-03-15 14:30:00+00:00,133.3000030517578,133.3000030517578,133.58999633789062,132.62010192871094,133.52000427246094,34086
2023-03-15 15:30:00+00:00,132.66000366210938,132.66000366210938,133.35000610351562,132.42010498046875,133.31500244140625,36794
2023-03-15 16:30:00+00:00,132.75,132.75,133.03500366210938,132.50999450683594,132.85000610351562,22153
2023-03-15 17:30:00+00:00,133.1652069091797,133.1652069091797,133.2169952392578,132.35000610351562,132.75,24065
2023-03-15 18:30:00+00:00,133.59300231933594,133.59300231933594,133.64500427246094,133.0800018310547,133.2100067138672,44698
2023-03-15 19:30:00+00:00,133.58999633789062,133.58999633789062,133.67999267578125,133.17999267578125,133.5850067138672,45307
2023-03-16 13:30:00+00:00,134.63999938964844,134.63999938964844,134.83999633789062,133.77000427246094,134.02999877929688,22540
2023-03-16 14:30:00+00:00,135.5,135.5,135.64500427246094,134.57000732421875,134.57000732421875,25289
2023-03-16 15:30:00+00:00,135.7899932861328,135.7899932861328,135.7899932861328,135.25,135.46499633789062,25578
2023-03-16 16:30:00+00:00,135.89999389648438,135.89999389648438,136.02499389648438,135.55499267578125,135.6999969482422,18119
2023-03-16 17:30:00+00:00,135.67999267578125,135.67999267578125,135.7855987548828,135.49000549316406,135.7855987548828,24860
2023-03-16 18:30:00+00:00,135.96499633789062,135.96499633789062,136.02999877929688,135.53799438476562,135.6898956298828,19297
2023-03-16 19:30:00+00:00,135.88999938964844,135.88999938964844,135.9600067138672,135.66000366210938,135.92999267578125,45335
2023-03-17 13:30:00+00:00,133.83999633789062,133.83999633789062,135.55999755859375,133.72000122070312,135.55999755859375,39123
2023-03-17 14:30:00+00:00,133.33999633789062,133.33999633789062,134.07000732421875,133.2899932861328,133.91000366210938,31067
2023-03-17 15:30:00+00:00,133.5800018310547,133.5800018310547,133.80819702148438,133.27000427246094,133.42999267578125,22375
2023-03-17 16:30:00+00:00,133.72000122070312,133.72000122070312,133.8800048828125,133.47000122070312,133.6999969482422,12703
2023-03-17 17:30:00+00:00,133.55499267578125,133.55499267578125,133.8000030517578,133.40460205078125,133.6999969482422,11385
